File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
ATL_se0_ag1_m_02_1,1167,ATL_se0_ag1_m_02,1276.1564,1277.8578,1.7013999999999214,but they ain't wanna take that time,1.0
ATL_se0_ag1_m_02_1,1171,ATL_se0_ag1_m_02,1279.8981,1284.7498,4.851699999999937,"And, you know, it is what it is, cause I don't really give a fuck. I ain't in school no more. What they gonna do, write me up?",1.0
ATL_se0_ag1_m_02_1,1177,ATL_se0_ag1_m_02,1289.1095,1292.4137,3.304200000000037,"fuck you. Fuck you too. You ain't wanna take time, you know, to teach me,",1.0
ATL_se0_ag1_m_02_1,1222,ATL_se0_ag1_m_02,1332.9667,1334.911,1.944300000000112,"like I ain't- I don't know nothing,",1.0
ATL_se0_ag1_m_02_1,1473,ATL_se0_ag1_m_02,1612.2263,1613.8215,1.595199999999977,automatically ain't gonna understand me,1.0
ATL_se0_ag1_m_02_1,1754,ATL_se0_ag1_m_02,1923.7046,1925.1843,1.4796999999998661,Too bad they ain't paying me for this.,1.0
ATL_se0_ag1_m_02_1,1768,ATL_se0_ag1_m_02,1937.5187,1938.586,1.067299999999932,"I ain't gonna even,",1.0
ATL_se0_ag1_m_02_1,1944,ATL_se0_ag1_m_02,2115.8857,2118.0387,2.1530000000002474,I ain't wanna say that. I ain't wanna go there.,2.0
ATL_se0_ag1_m_02_1,1946,ATL_se0_ag1_m_02,2118.3596,2120.1528,1.7932000000000698,I ain't wanna go to the hood days,1.0
ATL_se0_ag1_m_02_1,1970,ATL_int_01,2146.4689,2149.0616,2.59270000000015,"I ain't even think about mixing it til later on, like-",1.0
ATL_se0_ag1_m_03_1,47,ATL_int_01,33.272,34.5036,1.2316000000000003,I ain't even have to ask for.,1.0
ATL_se0_ag1_m_03_1,517,ATL_se0_ag1_m_03,543.4211,546.4771,3.0559999999999263,"mayonnaise. They put tomatoes and cheese on there, but I ain't want one of that.",1.0
ATL_se0_ag1_m_03_1,871,ATL_se0_ag1_m_03,959.9457,960.6573,0.7115999999999758,I ain't giving up.,1.0
ATL_se0_ag1_m_03_1,1219,ATL_int_01,1361.9072,1363.9386,2.0313999999998487,That's the weirdest shit ever. I ain't gonna lie.,1.0
ATL_se0_ag1_m_03_1,1414,ATL_int_01,1591.2277,1593.5568,2.329100000000153,You from LA. you ain't know another way.,1.0
ATL_se0_ag1_m_03_1,1557,ATL_se0_ag1_m_03,1766.6866,1769.8832,3.1965999999999894,"ah, bitch ass- ha! fuck y'all ain't going no, you suck.",1.0
ATL_se0_ag1_m_03_1,1568,ATL_se0_ag1_m_03,1786.4175,1791.0409,4.623399999999947,"And I already told you, my family die hard Laker fans. They ready to go to blows. They ain't- they don't care.",1.0
ATL_se0_ag1_m_03_1,1625,ATL_se0_ag1_m_03,1856.8295,1861.2879,4.458399999999983,And I like- I do like like Call of Duty and stuff. Like I play it every now and then. I ain't as serious,1.0
ATL_se0_ag1_m_03_1,1633,ATL_se0_ag1_m_03,1866.7208,1869.8495,3.1286999999999807,"They all, you ain't tryna see me no Call of Duty. Like, I'm not. Like I- I- I don't-",1.0
ATL_se0_ag1_m_03_1,1758,ATL_se0_ag1_m_03,1983.8372,1986.754,2.9167999999999665,"they'll work with you. California, if you ain't got it then, don't even talk to me.",1.0
ATL_se0_ag1_m_03_1,1826,ATL_se0_ag1_m_03,2055.1483,2056.5637,1.415400000000318,"And then like if we ain't feeling it,",1.0
ATL_se0_ag1_m_03_1,1829,ATL_se0_ag1_m_03,2058.6038,2061.5581,2.9543000000003303,I ain't feeling it no more. We still friends. We still cool.,1.0
ATL_se0_ag1_m_03_1,1833,ATL_se0_ag1_m_03,2063.0326,2064.0634,1.0307999999999993,"We not- nah, we ain't",1.0
ATL_se0_ag1_m_03_1,1963,ATL_se0_ag1_m_03,2201.6874,2204.697,3.0096000000003187,"I'm like what the- hold on, bruh. This ain't the RD-NAME-3 I know. ",1.0
ATL_se0_ag1_m_03_1,1979,ATL_se0_ag1_m_03,2229.8313,2236.0118,6.180500000000393,"you a slob. You a- we started going at it, and next thing you know, I was like, you know what, fuck it. I ain't f- get away from me, like stop talk- we- we done.",1.0
ATL_se0_ag1_m_03_1,2038,ATL_se0_ag1_m_03,2299.0736,2302.471,3.397399999999834,You ain't always gotta be that nigga- I'll fight anybody. I'm smart.,1.0
ATL_se0_ag1_m_03_1,2042,ATL_se0_ag1_m_03,2304.3209,2306.9864,2.6654999999996107,So I took off. Like these niggas ain't finna get me today.,1.0
ATL_se0_ag1_m_03_1,2044,ATL_se0_ag1_m_03,2307.8372,2310.3003,2.4630999999999403,"And I ain't even know if they had guns or not, so I just took off.",1.0
ATL_se0_ag1_m_03_1,2067,ATL_se0_ag1_m_03,2338.0528,2338.974,0.9212000000002263,"I ain't going down,",1.0
ATL_se0_ag1_m_03_1,2069,ATL_se0_ag1_m_03,2339.0776,2340.2583,1.180699999999888,"you know, j- I ain't just going out.",1.0
ATL_se0_ag1_m_03_1,2145,ATL_se0_ag1_m_03,2437.1888,2440.3256,3.136800000000221,"on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't-",2.0
ATL_se0_ag1_m_03_1,2150,ATL_se0_ag1_m_03,2444.641,2449.6459,5.004899999999907,I didn't- cause I wasn't even like s- I wa- I was never tryna gang bang in the first place. So I- ain't matter I was a RD-NAME-1. I was just,1.0
ATL_se0_ag1_m_03_1,2200,ATL_se0_ag1_m_03,2491.9631,2498.1727,6.209600000000137,"that nigga came- he came and looked out for me and everything. He was like, you ain't gotta worry about shit. You ever come- you ever come around here again, tell 'em you with me, and you good.",1.0
ATL_se0_ag1_m_03_1,2203,ATL_int_01,2499.008,2500.0804,1.072400000000016,"Ain't the, um,",1.0
ATL_se0_ag1_m_03_1,2309,ATL_se0_ag1_m_03,2606.3456,2608.0587,1.7130999999999403,"until I got down here. Yeah, cause we ain't- they ain't-",2.0
ATL_se0_ag1_m_04_1,100,ATL_int_01,142.2323,145.18,2.9476999999999975,"I like it. I like it, man. Ain't no other way to be, and when-",1.0
ATL_se0_ag1_m_04_1,219,ATL_se0_ag1_m_04,279.4177,284.1397,4.72199999999998,"Oh yeah, I mean that's what it is. Ain't no use in tryna look at it some other than way it was.",1.0
ATL_se0_ag1_m_04_1,446,ATL_se0_ag1_m_04,604.0857,605.5448,1.459100000000035,his potential. He ain't even,1.0
ATL_se0_ag1_m_04_1,454,ATL_int_01,613.5298,616.3589,2.829099999999926,I ain't even think of it in that type of capacity. That's huge.,1.0
ATL_se0_ag1_m_04_1,543,ATL_se0_ag1_m_04,742.6506,744.6485,1.9978999999999587,"You know what I'm saying, I can't promise you nothing when I ain't got it, but",1.0
ATL_se0_ag1_m_04_1,657,ATL_se0_ag1_m_04,885.8461,887.376,1.5298999999999978,I ain't even reach back to say,1.0
ATL_se0_ag1_m_04_1,665,ATL_se0_ag1_m_04,896.9541,900.567,3.612899999999968,"other people decisions, you know what I'm saying. God'll take care of that. I ain't gotta worry about that.",1.0
ATL_se0_ag1_m_04_1,696,ATL_se0_ag1_m_04,943.8405,948.5309,4.690399999999954,"And the ones who I do rock with, they see me and they know what's up, you know what I'm saying. It's like ain't nothing-",1.0
ATL_se0_ag1_m_04_1,699,ATL_se0_ag1_m_04,949.428,951.1861,1.758100000000013,"ain't nothing- but I mean, at the end of the day,",1.0
ATL_se0_ag1_m_04_1,707,ATL_se0_ag1_m_04,959.6286,964.6181,4.989500000000021,you know what I'm saying. But I ain't- I ain't really too worried about that. I ain't put too much energy into even thinking about that.,3.0
ATL_se0_ag1_m_04_1,733,ATL_int_01,1004.4073,1006.1345,1.727200000000039, ain't gonna lie.,1.0
ATL_se0_ag1_m_04_1,785,ATL_se0_ag1_m_04,1061.587,1066.0829,4.49590000000012,"You evolve your mind, you'll understand what I'm saying. But if you can't, then you just ain't got that yet.",1.0
ATL_se0_ag1_m_04_2,23,ATL_se0_ag1_m_04,28.6396,36.3256,7.686,"I mean, I ain't even ready to get married yet, so why would I bring a kid into this world? I mean, I grew up without my dad, and I finally moved to Georgia with my dad, but",1.0
ATL_se0_ag1_m_04_2,101,ATL_se0_ag1_m_04,134.7113,135.6084,0.8970999999999947,I ain't the dumbest.,1.0
ATL_se0_ag1_m_04_2,169,ATL_se0_ag1_m_04,230.9073,234.3926,3.485299999999995,I don't really think it's a thing that's too focused when you ain't achieved your goal yet.,1.0
ATL_se0_ag1_m_04_2,181,ATL_se0_ag1_m_04,245.0521,246.3861,1.3340000000000032,and you ain't- you ain't earned it.,2.0
ATL_se0_ag1_m_04_2,183,ATL_se0_ag1_m_04,248.1854,251.7223,3.536900000000003,It's like getting a raise and you ain't earn- it's like you gotta put in the work.,1.0
ATL_se0_ag1_m_04_2,252,ATL_se0_ag1_m_04,347.8822,349.7163,1.834099999999978,So it ain't even got nothing to do with it.,1.0
ATL_se0_ag1_m_04_2,304,ATL_se0_ag1_m_04,428.8807,432.5207,3.6399999999999864,"you ain't my competition. Not- no disrespect to no artists or nothing, but it just",1.0
ATL_se0_ag1_m_04_2,324,ATL_se0_ag1_m_04,453.0302,456.8352,3.805000000000007,"yeah, you ain't not finna get that from me because they not my competition, man i-",1.0
ATL_se0_ag1_m_04_2,334,ATL_se0_ag1_m_04,465.4021,467.139,1.7368999999999915,e- Drake ain't no bigger than,1.0
ATL_se0_ag1_m_04_2,336,ATL_se0_ag1_m_04,467.8092,471.9325,4.123300000000029,"me, or Drake ain't no bigger than nobody else. He just had his opportunity before we did.",1.0
ATL_se0_ag1_m_04_2,345,ATL_se0_ag1_m_04,484.3934,485.8401,1.4467000000000212,And then I still ain't even reached-,1.0
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0353999999999814,I still ain't even learnt myself fully. I haven't been able to be in the studio,1.0
ATL_se0_ag1_m_04_2,467,ATL_int_01,677.782,681.7166,3.934599999999932,"I ain't gonna lie, man, you gotta be a certain type of ivi- individual to really-",1.0
ATL_se0_ag1_m_04_2,502,ATL_int_01,724.8547,728.5256,3.670900000000074,"like oh man, this shit's lame. Ain't nobody else doing it, or blah blah blah.",1.0
ATL_se0_ag1_m_04_2,516,ATL_int_01,742.8031,748.3546,5.551500000000033,"Yeah, yeah, one was a rapper, and one was a nobody, and both of 'em said, nah, that ain't really the way like that.",1.0
ATL_se0_ag1_m_04_2,583,ATL_int_01,835.4371,839.3452,3.9080999999999904,"but Michael Jordan's greatness, I ain't hear nobody saying, oh, man,",1.0
ATL_se0_ag1_m_05_1,1306,ATL_se0_ag1_m_05,2004.9596,2008.1909,3.2313000000001466,"if it ain't making dollars in they eyes, it just don't make sense. So-",1.0
ATL_se0_ag1_m_05_1,1393,ATL_se0_ag1_m_05,2154.1031,2157.212,3.108900000000176,"ain't nothing because the few Blacks that got a little bit of money,",1.0
ATL_se0_ag1_m_05_1,1497,ATL_se0_ag1_m_05,2289.3048,2293.4436,4.138800000000174,we- Chinese food ain't no secret into what is- is cooking. Like,1.0
ATL_se0_ag2_f_01_1,1214,ATL_se0_ag2_f_01,1690.1572,1692.374,2.216799999999921,she ain't gonna like you. So those are two people I had,1.0
ATL_se0_ag2_f_01_1,1370,ATL_se0_ag2_f_01,1927.3733,1930.3761,3.0027999999999793,"if they ain't go no money, they ain't gotta talk to her.",2.0
ATL_se0_ag2_f_01_1,1526,ATL_se0_ag2_f_01,2148.1479,2150.5235,2.3755999999998494,I ain't taking no bus to come meet you.,1.0
ATL_se0_ag2_f_02_1,890,ATL_int_01,1218.1188,1220.0305,1.9117000000001099,"They ain't- they probably ain't gonna let your ass back,",2.0
ATL_se0_ag2_f_02_1,1062,ATL_int_01,1477.2481,1479.3421,2.094000000000051,Ain't nobody even about that life to crank that,1.0
ATL_se0_ag2_f_02_1,1113,ATL_int_01,1559.1328,1560.8767,1.7438999999999396,"Yeah, Play ain't going for that.",1.0
ATL_se0_ag2_m_01_1,195,ATL_se0_ag2_m_01,215.7208,219.6589,3.9380999999999915,"because they know the system a little better, so they say, uh-uh you ain't gonna put that on me.",1.0
ATL_se0_ag2_m_01_1,238,ATL_se0_ag2_m_01,270.4725,274.1722,3.6996999999999503,"if you ain't- the true you ain't really the one that's in control,",2.0
ATL_se0_ag2_m_01_1,320,ATL_se0_ag2_m_01,389.0884,392.557,3.4686000000000377,compression chambers so ain't no air seeping and all of that.,1.0
ATL_se0_ag2_m_01_1,449,ATL_se0_ag2_m_01,565.8615,569.1259,3.2644000000000233,doing stuff that it ain't supposed to be doing to us.,1.0
ATL_se0_ag2_m_01_1,461,ATL_se0_ag2_m_01,581.4142,583.9343,2.5200999999999567,That ain't truly you. The true you is a baby,1.0
ATL_se0_ag2_m_01_1,541,ATL_se0_ag2_m_01,688.568,693.1592,4.591200000000072,"you see a insect you ain't never seen before, and it's got this long stinger on and all this other-",1.0
ATL_se0_ag2_m_01_1,622,ATL_se0_ag2_m_01,817.0185,821.903,4.884500000000003,"And ain't no doctor gonna tell you depression causes fibromyalgia, but I'm telling you it does.",1.0
ATL_se0_ag2_m_01_1,873,ATL_se0_ag2_m_01,1160.5518,1163.5455,2.99369999999999,"it ain't true peace here, because the system's been hacked.",1.0
ATL_se0_ag2_m_01_1,909,ATL_int_01,1206.6098,1211.8255,5.21569999999997,ain't nobody gonna survive being on that ship for six thousand years just to make it to that other planet.,1.0
ATL_se0_ag2_m_01_1,928,ATL_int_01,1232.1976,1237.8724,5.674800000000005,cause they ain't realize til much later on that the ship was actually fucked up. That's the reason they was out in the first place.,1.0
ATL_se0_ag2_m_01_1,941,ATL_se0_ag2_m_01,1252.6286,1255.2235,2.5949000000000524,"Well, then you ain't on no planet, there's no time.",1.0
ATL_se0_ag2_m_01_1,1097,ATL_se0_ag2_m_01,1486.8026,1490.4002,3.5976000000000568,"you know, I ain't know what Freaknik was. I just happened to go downtown.",1.0
ATL_se0_ag2_m_01_1,1156,ATL_se0_ag2_m_01,1574.5893,1580.5018,5.912499999999909,"They talked about the trash and all that, but they ain't never talked about how many millions of dollars they made in that m- that weekend.",1.0
ATL_se0_ag2_m_01_1,1184,ATL_se0_ag2_m_01,1626.8858,1628.8485,1.9627000000000407,You really ain't gonna see no dude in no,1.0
ATL_se0_ag2_m_01_1,1276,ATL_se0_ag2_m_01,1755.7832,1756.6956,0.9123999999999342,I ain't- ,1.0
ATL_se0_ag2_m_01_1,1277,ATL_se0_ag2_m_01,1757.0501,1759.0651,2.0150000000001,"I ain't gotta tell you no lies, dog.",1.0
ATL_se0_ag2_m_01_1,1412,ATL_se0_ag2_m_01,1919.3862,1921.1661,1.7798999999999978,"Man, I ain't gonna steer you wrong, bruh.",1.0
ATL_se0_ag2_m_01_1,1644,ATL_se0_ag2_m_01,2244.4072,2245.7534,1.3461999999999534,ain't no motion to it.,1.0
ATL_se0_ag2_m_01_1,1661,ATL_se0_ag2_m_01,2265.1869,2267.5274,2.3404999999997926,"you can't- yeah, and ain't no beating that out.",1.0
ATL_se0_ag2_m_01_1,1750,ATL_se0_ag2_m_01,2374.6261,2378.4768,3.8506999999999607,and devour the bowels. They have blood all over they face. Ain't nothing cooked.,1.0
ATL_se0_ag2_m_01_1,1751,ATL_int_01,2379.252,2380.7675,1.5154999999999745,I ain't even think about all of that.,1.0
ATL_se0_ag2_m_02_1,1569,ATL_int_01,1742.2053,1743.0659,0.8605999999999767,Ain't no way around it.,1.0
ATL_se0_ag2_m_02_1,1929,ATL_int_01,2186.5207,2187.5415,1.020799999999781,"nah, we ain't doing it.",1.0
ATL_se0_ag2_m_03_1,373,ATL_se0_ag2_m_03,454.4463,458.2757,3.829399999999964,"that the down East Coast, you feel me, like oh, them niggas ain't- them niggas slow.",1.0
ATL_se0_ag2_m_03_1,439,ATL_se0_ag2_m_03,538.4701,543.0175,4.547400000000039,"if you ain't really hearing niggas that sound like they from Atlanta, you hearing Atlanta niggas, and if not that, you hearing",1.0
ATL_se0_ag2_m_03_1,461,ATL_se0_ag2_m_03,568.0134,574.0031,5.989699999999971,"Amigos, they- they- they put they work in, you feel me, so, you know what I mean, I respect it, you feel me. I ain't a hater. I b- I respect it, you feel me.",1.0
ATL_se0_ag2_m_03_1,476,ATL_se0_ag2_m_03,590.0387,591.5014,1.4627000000000407,"you feel me, cause they ain't from the A,",1.0
ATL_se0_ag2_m_03_1,524,ATL_int_01,641.7856,644.0711,2.2854999999999563,See I ain't even have to say that. You a real-,1.0
ATL_se0_ag2_m_03_1,607,ATL_se0_ag2_m_03,765.311,767.4813,2.1702999999999975,"Yeah, I ain't gon- talking about that, uh, I ain't gonna let up.",2.0
ATL_se0_ag2_m_03_1,608,ATL_int_01,767.6105,768.9253,1.314799999999991,"Yeah, I ain't gonna let up. That's the one.",1.0
ATL_se0_ag2_m_03_1,609,ATL_se0_ag2_m_03,768.2086,771.6049,3.3962999999999965,"I ain't gonna let up, nah, I ain't gon-  that shit wa- yeah.",2.0
ATL_se0_ag2_m_03_1,613,ATL_se0_ag2_m_03,774.9304,777.2852,2.3548000000000684,"That nigga did that shit though, fool. I ain't gonna even lie to you.",1.0
ATL_se0_ag2_m_03_1,625,ATL_se0_ag2_m_03,791.1774,791.8683,0.6908999999999423,I ain't know-,1.0
ATL_se0_ag2_m_03_1,627,ATL_se0_ag2_m_03,793.3893,798.9098,5.52049999999997,"you feel me, I ain't know who that was, you feel me. And I'm- I'm from that city, you feel me. I'm from Louisiana, so",1.0
ATL_se0_ag2_m_03_1,655,ATL_se0_ag2_m_03,835.8268,837.2395,1.4126999999999725,"Yeah, you feel me, like I ain't gon-",1.0
ATL_se0_ag2_m_03_1,657,ATL_se0_ag2_m_03,837.719,840.9916,3.2725999999998976,I ain't gonna lie. I'm a st- I was a stoner. I did a little time,1.0
ATL_se0_ag2_m_03_1,669,ATL_se0_ag2_m_03,855.8376,857.4926,1.6550000000000864,"everything ain't about getting high,",1.0
ATL_se0_ag2_m_03_1,677,ATL_se0_ag2_m_03,865.2597,869.4359,4.176199999999994,"than be blow. But I still get- I still get blow, and I ain't even necessarily just talking about weed, you feel me.",1.0
ATL_se0_ag2_m_03_1,801,ATL_se0_ag2_m_03,1015.5433,1016.0795,0.536200000000008,Niggas ain't-,1.0
ATL_se0_ag2_m_03_1,835,ATL_se0_ag2_m_03,1055.5641,1058.6525,3.088399999999865,"Like nigga- I ain't never- I ain't think he was gonna win that bitch,",2.0
ATL_se0_ag2_m_03_1,858,ATL_se0_ag2_m_03,1086.1158,1087.4305,1.3146999999999025,So he ain't have to go through,1.0
ATL_se0_ag2_m_03_1,871,ATL_int_01,1102.8371,1105.6574,2.8203000000000884,"At first, I ain't gonna lie, bih look like a little disc.",1.0
ATL_se0_ag2_m_03_1,928,ATL_se0_ag2_m_03,1159.5742,1167.8273,8.253099999999904,"Nah, y- I mean, yeah. I mean, you would say- I ain't wanna say before the internet. I'm'a say before Myspace and all that shit. Before shit like when we was little that we was able to be like, what the fuck is this type shit? You know what I mean.",1.0
ATL_se0_ag2_m_03_1,937,ATL_se0_ag2_m_03,1178.4455,1181.6731,3.2275999999999385,"you feel me, tight jeans. If- if they ain't  it's Trues.",1.0
ATL_se0_ag2_m_03_1,963,ATL_se0_ag2_m_03,1210.2184,1214.1111,3.8927000000001044,"I'm talking about t- a- niggas was saying the same shit, but niggas ain't even know why they was saying that shit.",1.0
ATL_se0_ag2_m_03_1,965,ATL_se0_ag2_m_03,1214.4978,1216.6515,2.1536999999998443,"Niggas ain't know that shit was slick gang related, you feel me,",1.0
ATL_se0_ag2_m_03_1,968,ATL_int_01,1217.0073,1220.564,3.5567000000000917,"They ain't even know. Oh yeah, they was just thinking like, oh okay  slang,",1.0
ATL_se0_ag2_m_03_1,1032,ATL_se0_ag2_m_03,1296.366,1297.6854,1.319400000000087,"you know what I mean, i- it ain't me,",1.0
ATL_se0_ag2_m_03_1,1052,ATL_se0_ag2_m_03,1317.4846,1321.3449,3.860300000000052,"you ain't the only one- I- nigga will blow up one day with they music, you feel me, like all the way,",1.0
ATL_se0_ag2_m_03_1,1078,ATL_se0_ag2_m_03,1347.1121,1348.0143,0.9021999999999935,And I ain't talking about-,1.0
ATL_se0_ag2_m_03_1,1083,ATL_se0_ag2_m_03,1349.2606,1351.3178,2.057199999999966,"oh yeah, and I ain't talking about the life span either though",1.0
ATL_se0_ag2_m_03_1,1084,ATL_se0_ag2_m_03,1351.5086,1353.705,2.1964000000000397,"cause you know butterfly life span ain't long either,",1.0
ATL_se0_ag2_m_03_1,1088,ATL_int_01,1355.8034,1357.555,1.7516000000000531,Damn. I ain't even think about that.,1.0
ATL_se0_ag2_m_03_1,1093,ATL_se0_ag2_m_03,1362.4066,1364.494,2.0873999999998887,"Yeah man, yeah they want- yeah. I ain't gonna lie though,",1.0
ATL_se0_ag2_m_03_1,1102,ATL_se0_ag2_m_03,1369.2585,1372.0762,2.817700000000059,"we ain't gonna say no names, you see what I'm saying, silent k-",1.0
ATL_se0_ag2_m_03_1,1137,ATL_se0_ag2_m_03,1416.7514,1417.9166,1.1651999999999134,That wave ain't no hoe.,1.0
ATL_se0_ag2_m_03_1,1287,ATL_se0_ag2_m_03,1606.2042,1613.4351,7.23090000000002,"I ain't a- I'm a clean- I'm a clean nigga, you feel me. Don't get me wrong, I- n- dreads, you feel me, you know, it's on some- you know, I'm a street nigga first and foremost, you feel me, but",1.0
ATL_se0_ag2_m_03_1,1316,ATL_se0_ag2_m_03,1646.2532,1649.8983,3.6450999999999567,"Nah, I ain't catch that bitch. I probably was binging on mother fucking Netflix.",1.0
ATL_se0_ag2_m_03_1,1319,ATL_se0_ag2_m_03,1656.4342,1657.3333,0.8991000000000895,"But I ain't gonna even lie, I",1.0
ATL_se0_ag2_m_03_1,1357,ATL_se0_ag2_m_03,1696.1385,1697.5023,1.363800000000083,"that sh- I ain't gonna even lie, that shit was",1.0
ATL_se0_ag2_m_03_1,1414,ATL_se0_ag2_m_03,1774.5317,1778.9746,4.442900000000009,"As far as us niggas, yeah. But as far as white people, he ain't all the way Black. He got some white that run in his blood",1.0
ATL_se0_ag2_m_03_1,1469,ATL_se0_ag2_m_03,1844.7116,1845.3091,0.5974999999998545,So we ain't-,1.0
