File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
fe0300515,68,1,1, it is kind of odd ain't it  ,"['kind', 'of', 'odd']","('kind', 'of', 'odd')","['kind', 'of', 'odd']","('kind', 'of', 'odd')",1.0,0.004429968684994363,"['it', nan, nan]","('it', nan, nan)",['it'],"('it',)",15.0,0.06644953027491544,kind,kind,3.0,0.013289906054983088,of,of,10.0,0.04429968684994363,odd,odd,1.0,0.004429968684994363,it,it,38.0,0.16833881002978576,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300515,119,1,1,  yeah it is ain't it ,"['yeah', 'it', 'is']","('yeah', 'it', 'is')","['yeah', 'it', 'is']","('yeah', 'it', 'is')",1.0,0.004429968684994363,"['it', nan, nan]","('it', nan, nan)",['it'],"('it',)",15.0,0.06644953027491544,yeah,yeah,14.0,0.06201956158992108,it,it,22.0,0.09745931106987597,is,is,1.0,0.004429968684994363,it,it,38.0,0.16833881002978576,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300546,145,1,1,it ain't no telling what it would be by the time it reaches the end of the line ,"[nan, nan, 'it']","(nan, nan, 'it')",['it'],"('it',)",26.0,0.11517918580985344,"['no', 'telling', 'what']","('no', 'telling', 'what')","['no', 'telling', 'what']","('no', 'telling', 'what')",2.0,0.008859937369988725,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,it,it,138.0,0.611335678529222,no,no,54.0,0.2392183089896956,telling,telling,5.0,0.022149843424971814,what,what,8.0,0.0354397494799549
fe0300560,55,1,1,which ain't bad ,"[nan, nan, 'which']","(nan, nan, 'which')",['which'],"('which',)",2.0,0.008859937369988725,"['bad', nan, nan]","('bad', nan, nan)",['bad'],"('bad',)",6.0,0.026579812109966176,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,which,which,5.0,0.022149843424971814,bad,bad,10.0,0.04429968684994363,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300574,173,1,1,that ain't reality really ,"[nan, nan, 'that']","(nan, nan, 'that')",['that'],"('that',)",11.0,0.048729655534937986,"['reality', 'really', nan]","('reality', 'really', nan)","['reality', 'really']","('reality', 'really')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,that,that,71.0,0.31452777663459974,reality,reality,1.0,0.004429968684994363,really,really,8.0,0.0354397494799549,,,187.0,0.8284041440939458
fe0300581,83,1,1,  yeah  oh yeah   everybody teases me but it's you know they it ain't nothing but a thing there's another day  ,"['know', 'they', 'it']","('know', 'they', 'it')","['know', 'they', 'it']","('know', 'they', 'it')",1.0,0.004429968684994363,"['nothing', 'but', 'a']","('nothing', 'but', 'a')","['nothing', 'but', 'a']","('nothing', 'but', 'a')",1.0,0.004429968684994363,know,know,17.0,0.07530946764490416,they,they,7.0,0.03100978079496054,it,it,138.0,0.611335678529222,nothing,nothing,40.0,0.1771987473997745,but,but,8.0,0.0354397494799549,a,a,11.0,0.048729655534937986
fe0300618,146,1,1,you know and a man ain't gonna take me away from that ,"['and', 'a', 'man']","('and', 'a', 'man')","['and', 'a', 'man']","('and', 'a', 'man')",1.0,0.004429968684994363,"['gonna', 'take', 'me']","('gonna', 'take', 'me')","['gonna', 'take', 'me']","('gonna', 'take', 'me')",1.0,0.004429968684994363,and,and,23.0,0.10188927975487035,a,a,7.0,0.03100978079496054,man,man,4.0,0.01771987473997745,gonna,gonna,90.0,0.3986971816494927,take,take,3.0,0.013289906054983088,me,me,7.0,0.03100978079496054
fe0300627,209,1,1,you know the people that are bad supposedly bad you know they think they're so bad they're ain't nothing okay they are nothing you people you just walk on by ,"['so', 'bad', ""they're""]","('so', 'bad', ""they're"")","['so', 'bad', ""they're""]","('so', 'bad', ""they're"")",1.0,0.004429968684994363,"['nothing', 'okay', 'they']","('nothing', 'okay', 'they')","['nothing', 'okay', 'they']","('nothing', 'okay', 'they')",1.0,0.004429968684994363,so,so,5.0,0.022149843424971814,bad,bad,1.0,0.004429968684994363,they're,they're,1.0,0.004429968684994363,nothing,nothing,40.0,0.1771987473997745,okay,okay,1.0,0.004429968684994363,they,they,5.0,0.022149843424971814
fe0300644,112,1,1,and i feel sorry for all the little kids over you know in afghanistan and all them places you know that that get killed and and you know they ain't even got to live their life yet ,"['you', 'know', 'they']","('you', 'know', 'they')","['you', 'know', 'they']","('you', 'know', 'they')",5.0,0.022149843424971814,"['even', 'got', 'to']","('even', 'got', 'to')","['even', 'got', 'to']","('even', 'got', 'to')",1.0,0.004429968684994363,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,they,they,66.0,0.29237793320962796,even,even,22.0,0.09745931106987597,got,got,4.0,0.01771987473997745,to,to,29.0,0.12846909186483652
fe0300648,37,1,1,well i tell you ain't nothing ,"['i', 'tell', 'you']","('i', 'tell', 'you')","['i', 'tell', 'you']","('i', 'tell', 'you')",1.0,0.004429968684994363,"['nothing', nan, nan]","('nothing', nan, nan)",['nothing'],"('nothing',)",4.0,0.01771987473997745,i,i,45.0,0.19934859082474635,tell,tell,1.0,0.004429968684994363,you,you,113.0,0.5005864614043629,nothing,nothing,40.0,0.1771987473997745,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300655,104,1,1,i hope they got the right person in there fixing the plane they ain't got some damn terrorist up in there so you know it was a that was kind of scary but it's like what's going to happen is what's going to happen what you going to do ,"['the', 'plane', 'they']","('the', 'plane', 'they')","['the', 'plane', 'they']","('the', 'plane', 'they')",1.0,0.004429968684994363,"['got', 'some', 'damn']","('got', 'some', 'damn')","['got', 'some', 'damn']","('got', 'some', 'damn')",1.0,0.004429968684994363,the,the,16.0,0.0708794989599098,plane,plane,1.0,0.004429968684994363,they,they,66.0,0.29237793320962796,got,got,92.0,0.4075571190194814,some,some,2.0,0.008859937369988725,damn,damn,2.0,0.008859937369988725
fe0300684,174,1,1,'cause burger king ain't gonna pay my rent ,"[""'cause"", 'burger', 'king']","(""'cause"", 'burger', 'king')","[""'cause"", 'burger', 'king']","(""'cause"", 'burger', 'king')",1.0,0.004429968684994363,"['gonna', 'pay', 'my']","('gonna', 'pay', 'my')","['gonna', 'pay', 'my']","('gonna', 'pay', 'my')",1.0,0.004429968684994363,'cause,'cause,2.0,0.008859937369988725,burger,burger,1.0,0.004429968684994363,king,king,1.0,0.004429968684994363,gonna,gonna,90.0,0.3986971816494927,pay,pay,1.0,0.004429968684994363,my,my,6.0,0.026579812109966176
fe0300717,127,1,1,you know or anything i mean that happened to me with my last one and breaking up with him ain't gonna happen with this one like honey please ,"['up', 'with', 'him']","('up', 'with', 'him')","['up', 'with', 'him']","('up', 'with', 'him')",1.0,0.004429968684994363,"['gonna', 'happen', 'with']","('gonna', 'happen', 'with')","['gonna', 'happen', 'with']","('gonna', 'happen', 'with')",1.0,0.004429968684994363,up,up,2.0,0.008859937369988725,with,with,2.0,0.008859937369988725,him,him,1.0,0.004429968684994363,gonna,gonna,90.0,0.3986971816494927,happen,happen,7.0,0.03100978079496054,with,with,13.0,0.05758959290492672
fe0300720,178,1,1,and it's still doing it but they ain't in my web they're not in my browser now they're just emailing me and i'm trying to get that out there so ,"['it', 'but', 'they']","('it', 'but', 'they')","['it', 'but', 'they']","('it', 'but', 'they')",1.0,0.004429968684994363,"['in', 'my', 'web']","('in', 'my', 'web')","['in', 'my', 'web']","('in', 'my', 'web')",1.0,0.004429968684994363,it,it,26.0,0.11517918580985344,but,but,45.0,0.19934859082474635,they,they,66.0,0.29237793320962796,in,in,4.0,0.01771987473997745,my,my,5.0,0.022149843424971814,web,web,1.0,0.004429968684994363
fe0300744,140,1,1,but life is what you make it you know i mean  what i make each month on this building i made a week a- a- as an engineer okay it ain't pretty ,"['engineer', 'okay', 'it']","('engineer', 'okay', 'it')","['engineer', 'okay', 'it']","('engineer', 'okay', 'it')",1.0,0.004429968684994363,"['pretty', nan, nan]","('pretty', nan, nan)",['pretty'],"('pretty',)",2.0,0.008859937369988725,engineer,engineer,1.0,0.004429968684994363,okay,okay,7.0,0.03100978079496054,it,it,138.0,0.611335678529222,pretty,pretty,3.0,0.013289906054983088,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300748,169,1,1,yet that guy that told it ain't even gay 'cause ,"['that', 'told', 'it']","('that', 'told', 'it')","['that', 'told', 'it']","('that', 'told', 'it')",1.0,0.004429968684994363,"['even', 'gay', ""'cause""]","('even', 'gay', ""'cause"")","['even', 'gay', ""'cause""]","('even', 'gay', ""'cause"")",1.0,0.004429968684994363,that,that,15.0,0.06644953027491544,told,told,1.0,0.004429968684994363,it,it,138.0,0.611335678529222,even,even,22.0,0.09745931106987597,gay,gay,1.0,0.004429968684994363,'cause,'cause,5.0,0.022149843424971814
fe0300750,79,1,1,but like you know you ain't right in the head ,"['you', 'know', 'you']","('you', 'know', 'you')","['you', 'know', 'you']","('you', 'know', 'you')",5.0,0.022149843424971814,"['right', 'in', 'the']","('right', 'in', 'the')","['right', 'in', 'the']","('right', 'in', 'the')",1.0,0.004429968684994363,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,you,you,113.0,0.5005864614043629,right,right,13.0,0.05758959290492672,in,in,7.0,0.03100978079496054,the,the,9.0,0.03986971816494926
fe0300787,140,1,1,thirteen dollars an hour which ain't much ,"['an', 'hour', 'which']","('an', 'hour', 'which')","['an', 'hour', 'which']","('an', 'hour', 'which')",1.0,0.004429968684994363,"['much', nan, nan]","('much', nan, nan)",['much'],"('much',)",1.0,0.004429968684994363,an,an,1.0,0.004429968684994363,hour,hour,1.0,0.004429968684994363,which,which,5.0,0.022149843424971814,much,much,14.0,0.06201956158992108,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300814,50,1,1,uh he ain't he don't wear diapers anymore he'll be four next month ,"[nan, 'uh', 'he']","(nan, 'uh', 'he')","['uh', 'he']","('uh', 'he')",1.0,0.004429968684994363,"['he', ""don't"", 'wear']","('he', ""don't"", 'wear')","['he', ""don't"", 'wear']","('he', ""don't"", 'wear')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,uh,uh,5.0,0.022149843424971814,he,he,19.0,0.08416940501489288,he,he,2.0,0.008859937369988725,don't,don't,6.0,0.026579812109966176,wear,wear,1.0,0.004429968684994363
fe0300860,3,1,1,oh the way things are going i don't blame you but you better have a computer around for her to learn things it ain't like it was when we were growing up and we had sesame street i tell you that ,"['learn', 'things', 'it']","('learn', 'things', 'it')","['learn', 'things', 'it']","('learn', 'things', 'it')",1.0,0.004429968684994363,"['like', 'it', 'was']","('like', 'it', 'was')","['like', 'it', 'was']","('like', 'it', 'was')",1.0,0.004429968684994363,learn,learn,1.0,0.004429968684994363,things,things,2.0,0.008859937369988725,it,it,138.0,0.611335678529222,like,like,16.0,0.0708794989599098,it,it,17.0,0.07530946764490416,was,was,1.0,0.004429968684994363
fe0300898,60,1,1, i ain't got a million cents much less ,"[nan, nan, 'i']","(nan, nan, 'i')",['i'],"('i',)",43.0,0.1904886534547576,"['got', 'a', 'million']","('got', 'a', 'million')","['got', 'a', 'million']","('got', 'a', 'million')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,a,a,27.0,0.1196091544948478,million,million,2.0,0.008859937369988725
fe0300966,7,1,1,yeah well them people are stupid i would definitely lock them up ain't no reason to have that stuff in your bags ,"['lock', 'them', 'up']","('lock', 'them', 'up')","['lock', 'them', 'up']","('lock', 'them', 'up')",1.0,0.004429968684994363,"['no', 'reason', 'to']","('no', 'reason', 'to')","['no', 'reason', 'to']","('no', 'reason', 'to')",1.0,0.004429968684994363,lock,lock,1.0,0.004429968684994363,them,them,3.0,0.013289906054983088,up,up,1.0,0.004429968684994363,no,no,54.0,0.2392183089896956,reason,reason,1.0,0.004429968684994363,to,to,29.0,0.12846909186483652
fe0300966,75,1,1,oh we going i said we certainly going to war and there ain't even no airf- ,"['war', 'and', 'there']","('war', 'and', 'there')","['war', 'and', 'there']","('war', 'and', 'there')",1.0,0.004429968684994363,"['even', 'no', 'airf-']","('even', 'no', 'airf-')","['even', 'no', 'airf-']","('even', 'no', 'airf-')",1.0,0.004429968684994363,war,war,1.0,0.004429968684994363,and,and,47.0,0.20820852819473504,there,there,75.0,0.3322476513745772,even,even,22.0,0.09745931106987597,no,no,45.0,0.19934859082474635,airf-,airf,1.0,0.004429968684994363
fe0300966,77,1,1,there ain't no but about it ,"[nan, nan, 'there']","(nan, nan, 'there')",['there'],"('there',)",9.0,0.03986971816494926,"['no', 'but', 'about']","('no', 'but', 'about')","['no', 'but', 'about']","('no', 'but', 'about')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,there,there,75.0,0.3322476513745772,no,no,54.0,0.2392183089896956,but,but,8.0,0.0354397494799549,about,about,14.0,0.06201956158992108
fe0300966,140,2,2,so you all ain't going to take you all ain't going to ride the ,"['so', 'you', 'all']","('so', 'you', 'all')","['so', 'you', 'all']","('so', 'you', 'all')",1.0,0.004429968684994363,"['going', 'to', 'take']","('going', 'to', 'take')","['going', 'to', 'take']","('going', 'to', 'take')",1.0,0.004429968684994363,so,so,5.0,0.022149843424971814,you,you,13.0,0.05758959290492672,all,all,3.0,0.013289906054983088,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,take,take,2.0,0.008859937369988725
fe0300966,140,2,2,so you all ain't going to take you all ain't going to ride the ,"['take', 'you', 'all']","('take', 'you', 'all')","['take', 'you', 'all']","('take', 'you', 'all')",1.0,0.004429968684994363,"['going', 'to', 'ride']","('going', 'to', 'ride')","['going', 'to', 'ride']","('going', 'to', 'ride')",1.0,0.004429968684994363,take,take,1.0,0.004429968684994363,you,you,13.0,0.05758959290492672,all,all,3.0,0.013289906054983088,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,ride,ride,1.0,0.004429968684994363
fe0300966,221,1,1,you really searching for something to talk about ain't you ,"['to', 'talk', 'about']","('to', 'talk', 'about')","['to', 'talk', 'about']","('to', 'talk', 'about')",1.0,0.004429968684994363,"['you', nan, nan]","('you', nan, nan)",['you'],"('you',)",3.0,0.013289906054983088,to,to,9.0,0.03986971816494926,talk,talk,1.0,0.004429968684994363,about,about,2.0,0.008859937369988725,you,you,13.0,0.05758959290492672,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0300972,111,1,1,we go to war there's going to be chemicals it ain't gonna matter where you're at ,"['be', 'chemicals', 'it']","('be', 'chemicals', 'it')","['be', 'chemicals', 'it']","('be', 'chemicals', 'it')",1.0,0.004429968684994363,"['gonna', 'matter', 'where']","('gonna', 'matter', 'where')","['gonna', 'matter', 'where']","('gonna', 'matter', 'where')",1.0,0.004429968684994363,be,be,3.0,0.013289906054983088,chemicals,chemicals,1.0,0.004429968684994363,it,it,138.0,0.611335678529222,gonna,gonna,90.0,0.3986971816494927,matter,matter,1.0,0.004429968684994363,where,where,2.0,0.008859937369988725
fe0300994,80,1,1,that ain't going to stop it from coming in ,"[nan, nan, 'that']","(nan, nan, 'that')",['that'],"('that',)",11.0,0.048729655534937986,"['going', 'to', 'stop']","('going', 'to', 'stop')","['going', 'to', 'stop']","('going', 'to', 'stop')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,that,that,71.0,0.31452777663459974,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,stop,stop,2.0,0.008859937369988725
fe0301087,68,1,1,ain't it the truth ,"[nan, nan, nan]","(nan, nan, nan)",[],(),43.0,0.1904886534547576,"['it', 'the', 'truth']","('it', 'the', 'truth')","['it', 'the', 'truth']","('it', 'the', 'truth')",3.0,0.013289906054983088,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,,,43.0,0.1904886534547576,it,it,38.0,0.16833881002978576,the,the,25.0,0.11074921712485906,truth,truth,11.0,0.048729655534937986
fe0301087,69,1,1,ain't it the truth ,"[nan, nan, nan]","(nan, nan, nan)",[],(),43.0,0.1904886534547576,"['it', 'the', 'truth']","('it', 'the', 'truth')","['it', 'the', 'truth']","('it', 'the', 'truth')",3.0,0.013289906054983088,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,,,43.0,0.1904886534547576,it,it,38.0,0.16833881002978576,the,the,25.0,0.11074921712485906,truth,truth,11.0,0.048729655534937986
fe0301087,110,1,1,that ain't happening ,"[nan, nan, 'that']","(nan, nan, 'that')",['that'],"('that',)",11.0,0.048729655534937986,"['happening', nan, nan]","('happening', nan, nan)",['happening'],"('happening',)",5.0,0.022149843424971814,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,that,that,71.0,0.31452777663459974,happening,happening,11.0,0.048729655534937986,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0301088,93,1,1,that ain't bad or whatever ,"[nan, nan, 'that']","(nan, nan, 'that')",['that'],"('that',)",11.0,0.048729655534937986,"['bad', 'or', 'whatever']","('bad', 'or', 'whatever')","['bad', 'or', 'whatever']","('bad', 'or', 'whatever')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,that,that,71.0,0.31452777663459974,bad,bad,10.0,0.04429968684994363,or,or,6.0,0.026579812109966176,whatever,whatever,1.0,0.004429968684994363
fe0301105,142,1,1,they got letters in the mail but bush was like yo ain't nothing going to happen and then when it happened i was like he was looking all silly ,"['was', 'like', 'yo']","('was', 'like', 'yo')","['was', 'like', 'yo']","('was', 'like', 'yo')",1.0,0.004429968684994363,"['nothing', 'going', 'to']","('nothing', 'going', 'to')","['nothing', 'going', 'to']","('nothing', 'going', 'to')",1.0,0.004429968684994363,was,was,7.0,0.03100978079496054,like,like,19.0,0.08416940501489288,yo,yo,1.0,0.004429968684994363,nothing,nothing,40.0,0.1771987473997745,going,going,8.0,0.0354397494799549,to,to,29.0,0.12846909186483652
fe0301112,87,1,1,work and made all kinds of money here and there and this and that and the other and it don't amount to nothing if you ain't got nobody to share it with ,"['nothing', 'if', 'you']","('nothing', 'if', 'you')","['nothing', 'if', 'you']","('nothing', 'if', 'you')",1.0,0.004429968684994363,"['got', 'nobody', 'to']","('got', 'nobody', 'to')","['got', 'nobody', 'to']","('got', 'nobody', 'to')",1.0,0.004429968684994363,nothing,nothing,1.0,0.004429968684994363,if,if,32.0,0.1417589979198196,you,you,113.0,0.5005864614043629,got,got,92.0,0.4075571190194814,nobody,nobody,6.0,0.026579812109966176,to,to,29.0,0.12846909186483652
fe0301112,114,1,1,don't go to do something practical that you ain't going to like trust me because you end up in a job that you just can't stand and then one day you just snap and tell folks if they don't get out your office you're going to break their necks ,"['practical', 'that', 'you']","('practical', 'that', 'you')","['practical', 'that', 'you']","('practical', 'that', 'you')",1.0,0.004429968684994363,"['going', 'to', 'like']","('going', 'to', 'like')","['going', 'to', 'like']","('going', 'to', 'like')",1.0,0.004429968684994363,practical,practical,1.0,0.004429968684994363,that,that,22.0,0.09745931106987597,you,you,113.0,0.5005864614043629,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,like,like,12.0,0.05315962421993235
fe0301112,168,1,1,that ain't got nothing to do with it because they you got an edge on them you know how to go to the library ,"[nan, nan, 'that']","(nan, nan, 'that')",['that'],"('that',)",11.0,0.048729655534937986,"['got', 'nothing', 'to']","('got', 'nothing', 'to')","['got', 'nothing', 'to']","('got', 'nothing', 'to')",2.0,0.008859937369988725,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,that,that,71.0,0.31452777663459974,got,got,92.0,0.4075571190194814,nothing,nothing,28.0,0.12403912317984216,to,to,29.0,0.12846909186483652
fe0301179,174,1,1,i oh my god ain't that ironic 'cause i wanted i was wanting to go back to school i started at the artist of atlanta back in eighty six ,"['oh', 'my', 'god']","('oh', 'my', 'god')","['oh', 'my', 'god']","('oh', 'my', 'god')",1.0,0.004429968684994363,"['that', 'ironic', ""'cause""]","('that', 'ironic', ""'cause"")","['that', 'ironic', ""'cause""]","('that', 'ironic', ""'cause"")",1.0,0.004429968684994363,oh,oh,10.0,0.04429968684994363,my,my,7.0,0.03100978079496054,god,god,1.0,0.004429968684994363,that,that,47.0,0.20820852819473504,ironic,ironic,1.0,0.004429968684994363,'cause,'cause,5.0,0.022149843424971814
fe0301239,52,1,1,there ain't a whole lot else you can do ,"[nan, nan, 'there']","(nan, nan, 'there')",['there'],"('there',)",9.0,0.03986971816494926,"['a', 'whole', 'lot']","('a', 'whole', 'lot')","['a', 'whole', 'lot']","('a', 'whole', 'lot')",3.0,0.013289906054983088,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,there,there,75.0,0.3322476513745772,a,a,18.0,0.07973943632989852,whole,whole,3.0,0.013289906054983088,lot,lot,4.0,0.01771987473997745
