File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
fe0303809,80,1,1,no and it was you know something that everybody kind of enjoyed i mean my it'd end up my kids would leave the room and my dad and i be sitting there still laughing  a ,"['dad', 'and', 'i']","('dad', 'and', 'i')","['dad', 'and', 'i']","('dad', 'and', 'i')",1.0,0.004429968684994363,"['sitting', 'there', 'still']","('sitting', 'there', 'still')","['sitting', 'there', 'still']","('sitting', 'there', 'still')",1.0,0.004429968684994363,dad,dad,1.0,0.004429968684994363,and,and,14.0,0.06201956158992108,i,i,23.0,0.10188927975487035,sitting,sitting,2.0,0.008859937369988725,there,there,2.0,0.008859937369988725,still,still,1.0,0.004429968684994363
fe0303901,193,1,1,you know it's kind of like a comedy um it's a comedy where these people go out and they be doing these real outrageous things and they do plan it's like ah an adult candid camera type thing  ,"['out', 'and', 'they']","('out', 'and', 'they')","['out', 'and', 'they']","('out', 'and', 'they')",2.0,0.008859937369988725,"['doing', 'these', 'real']","('doing', 'these', 'real')","['doing', 'these', 'real']","('doing', 'these', 'real')",1.0,0.004429968684994363,out,out,3.0,0.013289906054983088,and,and,14.0,0.06201956158992108,they,they,51.0,0.22592840293471247,doing,doing,10.0,0.04429968684994363,these,these,1.0,0.004429968684994363,real,real,1.0,0.004429968684994363
fe0304382,41,1,1,but you know i maybe worth a million to you but not in other people book but you know friendship is like ah when you be there for one another ,"['ah', 'when', 'you']","('ah', 'when', 'you')","['ah', 'when', 'you']","('ah', 'when', 'you')",1.0,0.004429968684994363,"['there', 'for', 'one']","('there', 'for', 'one')","['there', 'for', 'one']","('there', 'for', 'one')",1.0,0.004429968684994363,ah,ah,1.0,0.004429968684994363,when,when,9.0,0.03986971816494926,you,you,16.0,0.0708794989599098,there,there,1.0,0.004429968684994363,for,for,3.0,0.013289906054983088,one,one,2.0,0.008859937369988725
fe0304440,142,2,1, yeah you be you be wondering does she go to work  when you see her  ,"['you', 'be', 'you']","('you', 'be', 'you')","['you', 'be', 'you']","('you', 'be', 'you')",1.0,0.004429968684994363,"['wondering', 'does', 'she']","('wondering', 'does', 'she')","['wondering', 'does', 'she']","('wondering', 'does', 'she')",1.0,0.004429968684994363,you,you,4.0,0.01771987473997745,be,be,2.0,0.008859937369988725,you,you,16.0,0.0708794989599098,wondering,wondering,2.0,0.008859937369988725,does,does,1.0,0.004429968684994363,she,she,1.0,0.004429968684994363
fe0304524,9,1,1, that people be putting a- a- against them  ,"[nan, 'that', 'people']","(nan, 'that', 'people')","['that', 'people']","('that', 'people')",1.0,0.004429968684994363,"['putting', 'a-', 'a-']","('putting', 'a-', 'a-')","['putting', 'a-', 'a-']","('putting', 'a-', 'a-')",1.0,0.004429968684994363,,,30.0,0.1328990605498309,that,that,3.0,0.013289906054983088,people,people,9.0,0.03986971816494926,putting,putting,2.0,0.008859937369988725,a-,a,3.0,0.013289906054983088,a-,a,4.0,0.01771987473997745
fe0304610,134,1,1,train yeah that's what most of them do up here in new york on the train they be playing the games yeah ,"['the', 'train', 'they']","('the', 'train', 'they')","['the', 'train', 'they']","('the', 'train', 'they')",1.0,0.004429968684994363,"['playing', 'the', 'games']","('playing', 'the', 'games')","['playing', 'the', 'games']","('playing', 'the', 'games')",1.0,0.004429968684994363,the,the,9.0,0.03986971816494926,train,train,1.0,0.004429968684994363,they,they,51.0,0.22592840293471247,playing,playing,4.0,0.01771987473997745,the,the,8.0,0.0354397494799549,games,games,1.0,0.004429968684994363
fe0304618,81,2,2, because i can my nephews be trying to show me 'cause sometimes i be looking at 'em i can't get the controls right a for this b. for this and c. for this  i can't get my coordination together ,"[""'cause"", 'sometimes', 'i']","(""'cause"", 'sometimes', 'i')","[""'cause"", 'sometimes', 'i']","(""'cause"", 'sometimes', 'i')",1.0,0.004429968684994363,"['looking', 'at', ""'em""]","('looking', 'at', ""'em"")","['looking', 'at', ""'em""]","('looking', 'at', ""'em"")",1.0,0.004429968684994363,'cause,'cause,4.0,0.01771987473997745,sometimes,sometimes,4.0,0.01771987473997745,i,i,23.0,0.10188927975487035,looking,looking,5.0,0.022149843424971814,at,at,5.0,0.022149843424971814,'em,'em,1.0,0.004429968684994363
fe0304618,81,2,2, because i can my nephews be trying to show me 'cause sometimes i be looking at 'em i can't get the controls right a for this b. for this and c. for this  i can't get my coordination together ,"['can', 'my', 'nephews']","('can', 'my', 'nephews')","['can', 'my', 'nephews']","('can', 'my', 'nephews')",1.0,0.004429968684994363,"['trying', 'to', 'show']","('trying', 'to', 'show')","['trying', 'to', 'show']","('trying', 'to', 'show')",2.0,0.008859937369988725,can,can,1.0,0.004429968684994363,my,my,3.0,0.013289906054983088,nephews,nephews,1.0,0.004429968684994363,trying,trying,5.0,0.022149843424971814,to,to,9.0,0.03986971816494926,show,show,2.0,0.008859937369988725
fe0304618,83,2,1,'cause a is for shooting and b. might be for something or i can't get it they be trying to show me and ah i just get you know aggravated with it and i just  stop ,"['get', 'it', 'they']","('get', 'it', 'they')","['get', 'it', 'they']","('get', 'it', 'they')",1.0,0.004429968684994363,"['trying', 'to', 'show']","('trying', 'to', 'show')","['trying', 'to', 'show']","('trying', 'to', 'show')",2.0,0.008859937369988725,get,get,1.0,0.004429968684994363,it,it,2.0,0.008859937369988725,they,they,51.0,0.22592840293471247,trying,trying,5.0,0.022149843424971814,to,to,9.0,0.03986971816494926,show,show,2.0,0.008859937369988725
fe0305053,132,1,1,you know things like that so like i said you have to respect when they be like shaquille o'neal ,"['respect', 'when', 'they']","('respect', 'when', 'they')","['respect', 'when', 'they']","('respect', 'when', 'they')",1.0,0.004429968684994363,"['like', 'shaquille', ""o'neal""]","('like', 'shaquille', ""o'neal"")","['like', 'shaquille', ""o'neal""]","('like', 'shaquille', ""o'neal"")",1.0,0.004429968684994363,respect,respect,1.0,0.004429968684994363,when,when,9.0,0.03986971816494926,they,they,51.0,0.22592840293471247,like,like,15.0,0.06644953027491544,shaquille,shaquille,1.0,0.004429968684994363,o'neal,o'neal,1.0,0.004429968684994363
fe0305062,83,1,1,yeah now that's all right 'cause you be inside in the gym or the or the colosseum or something like that but at the baseball or football you is outside in the cold or baseball you're outside in the heat ,"['right', ""'cause"", 'you']","('right', ""'cause"", 'you')","['right', ""'cause"", 'you']","('right', ""'cause"", 'you')",1.0,0.004429968684994363,"['inside', 'in', 'the']","('inside', 'in', 'the')","['inside', 'in', 'the']","('inside', 'in', 'the')",1.0,0.004429968684994363,right,right,2.0,0.008859937369988725,'cause,'cause,4.0,0.01771987473997745,you,you,16.0,0.0708794989599098,inside,inside,1.0,0.004429968684994363,in,in,4.0,0.01771987473997745,the,the,6.0,0.026579812109966176
fe0305068,160,1,1,you know the fight you fight you got back up or you you know and you keep you're not tired i don't believe they be really tired ,"[""don't"", 'believe', 'they']","(""don't"", 'believe', 'they')","[""don't"", 'believe', 'they']","(""don't"", 'believe', 'they')",1.0,0.004429968684994363,"['really', 'tired', nan]","('really', 'tired', nan)","['really', 'tired']","('really', 'tired')",1.0,0.004429968684994363,don't,don't,2.0,0.008859937369988725,believe,believe,1.0,0.004429968684994363,they,they,51.0,0.22592840293471247,really,really,4.0,0.01771987473997745,tired,tired,1.0,0.004429968684994363,,,28.0,0.12403912317984216
fe0305097,73,1,1,they don't even be bothered with things ,"['they', ""don't"", 'even']","('they', ""don't"", 'even')","['they', ""don't"", 'even']","('they', ""don't"", 'even')",1.0,0.004429968684994363,"['bothered', 'with', 'things']","('bothered', 'with', 'things')","['bothered', 'with', 'things']","('bothered', 'with', 'things')",1.0,0.004429968684994363,they,they,4.0,0.01771987473997745,don't,don't,5.0,0.022149843424971814,even,even,1.0,0.004429968684994363,bothered,bothered,3.0,0.013289906054983088,with,with,4.0,0.01771987473997745,things,things,1.0,0.004429968684994363
